date,TWTR
2017-12-14,0.042475
2017-12-15,-0.0155
2017-12-18,0.110211
2017-12-19,0.016207
2017-12-20,0.004785
2017-12-21,-0.005952
2017-12-22,-0.023553
2017-12-26,-0.008177
2017-12-27,-0.001237
2017-12-28,0.003302
2017-12-29,-0.012341
2018-01-02,0.020825
2018-01-03,-0.002448
2018-01-04,-0.018814
2018-01-05,0.013755999999999999
2018-01-08,0.011102
2018-01-09,-0.01708
2018-01-10,0.00331
2018-01-11,0.004124
2018-01-12,0.043532
2018-01-16,-0.029516
2018-01-17,-0.0040550000000000004
2018-01-18,-0.021173
2018-01-19,-0.015807
2018-01-22,-0.014369999999999999
2018-01-23,-0.024443000000000003
2018-01-24,-0.016703
2018-01-25,-0.009388
2018-01-26,0.095217
2018-01-29,0.037495
2018-01-30,0.017474
2018-01-31,0.007416000000000001
2018-02-01,0.05152999999999999
2018-02-02,-0.044952
2018-02-05,-0.030478
2018-02-06,0.004377
2018-02-07,0.066165
2018-02-08,0.121516
2018-02-09,0.044069000000000004
2018-02-12,-0.017772
2018-02-13,0.080452
2018-02-14,0.00927
2018-02-15,-0.004148
2018-02-16,-0.016364
2018-02-20,-0.0066549999999999995
2018-02-21,0.016443
2018-02-22,-0.038047
2018-02-23,0.017129000000000002
2018-02-26,-0.015309
2018-02-27,-0.026119
2018-02-28,0.017241
2018-03-01,0.011927
2018-03-02,0.023573
2018-03-05,0.047879
2018-03-06,-0.004338
2018-03-07,0.038629
2018-03-08,-0.025447
2018-03-09,0.014347
2018-03-12,0.004243
2018-03-13,-0.039155
2018-03-14,0.072999
2018-03-15,-0.021858
2018-03-16,-0.006145
2018-03-19,-0.016863
2018-03-20,-0.10377399999999999
2018-03-21,0.044019
2018-03-22,-0.046745999999999996
2018-03-23,-0.005449000000000001
2018-03-26,0.028360000000000003
2018-03-27,-0.120338
2018-03-28,0.013538
2018-03-29,0.019684
2018-04-02,-0.033437
2018-04-03,-0.017832
2018-04-04,0.025781000000000002
2018-04-05,0.013805000000000001
2018-04-06,-0.018855
2018-04-09,-0.0032029999999999997
2018-04-10,0.054265999999999995
2018-04-11,-0.004741
2018-04-12,-0.013269999999999999
2018-04-13,-0.008276
2018-04-16,-0.006259
2018-04-17,0.11406599999999999
2018-04-18,-0.009422
2018-04-19,0.0
2018-04-20,0.011731
2018-04-23,-0.021623
2018-04-24,-0.024023
2018-04-25,-0.023629999999999998
2018-04-26,0.017479
2018-04-27,-0.041956
2018-04-30,0.045172
2018-05-01,-0.00033
2018-05-02,0.008251
2018-05-03,0.003928
2018-05-04,0.012063999999999998
2018-05-07,0.009343
2018-05-08,0.016597999999999998
2018-05-09,0.019152
2018-05-10,0.012630999999999998
2018-05-11,-0.0036509999999999997
2018-05-14,0.019542
2018-05-15,-0.019167
2018-05-16,0.000611
2018-05-17,-0.005798
2018-05-18,0.001535
2018-05-21,0.030647
2018-05-22,-0.022896
2018-05-23,0.017041999999999998
2018-05-24,0.0029920000000000003
2018-05-25,0.0032819999999999998
2018-05-29,0.012191
2018-05-30,0.009401
2018-05-31,0.009895000000000001
2018-06-01,0.056196
2018-06-04,0.033561
2018-06-05,0.050686
2018-06-06,0.007538
2018-06-07,-0.009975000000000001
2018-06-08,0.038035
2018-06-11,0.005096000000000001
2018-06-12,0.049976
2018-06-13,0.013335999999999999
2018-06-14,0.061039
2018-06-15,-0.02053
2018-06-18,0.004366999999999999
2018-06-19,-0.022826
2018-06-20,0.026251000000000003
2018-06-21,-0.019293
2018-06-22,0.014147
2018-06-25,-0.037271
2018-06-26,0.015168999999999998
2018-06-27,-0.025424000000000002
2018-06-28,0.024943
2018-06-29,-0.025006
2018-07-02,0.029998
2018-07-03,-0.024232999999999998
2018-07-05,0.026658
2018-07-06,0.035286
2018-07-09,-0.053805
2018-07-10,-0.008836
2018-07-11,0.0027429999999999998
2018-07-12,0.031685
2018-07-13,-0.017013
2018-07-16,-0.00517
2018-07-17,0.010166999999999999
2018-07-18,-0.030642
2018-07-19,0.002307
2018-07-20,-0.00046
2018-07-23,-0.002533
2018-07-24,-0.026322
2018-07-25,0.048612999999999996
2018-07-26,-0.028946
2018-07-27,-0.20540299999999997
2018-07-30,-0.080305
2018-07-31,0.015615
2018-08-01,0.001255
2018-08-02,0.028517999999999998
2018-08-03,-0.026204
2018-08-06,0.031915
2018-08-07,-0.009399999999999999
2018-08-08,-0.025405999999999998
2018-08-09,0.003769
2018-08-10,0.001564
2018-08-13,0.02468
2018-08-14,0.011890000000000001
2018-08-15,-0.024405
2018-08-16,0.013897
2018-08-17,-0.0030459999999999997
2018-08-20,-0.003972
2018-08-21,0.033436
2018-08-22,0.003562
2018-08-23,0.00207
2018-08-24,0.011806
2018-08-27,0.046966
2018-08-28,-0.011145
2018-08-29,-0.003945000000000001
2018-08-30,0.008204
2018-08-31,-0.012907
2018-09-04,-0.009665
2018-09-05,-0.060563000000000006
2018-09-06,-0.058662
2018-09-07,-0.010386
2018-09-10,0.0016399999999999997
2018-09-11,0.01146
2018-09-12,-0.036905
2018-09-13,0.021513
2018-09-14,-0.008884999999999999
2018-09-17,-0.041833
2018-09-18,0.012474
2018-09-19,0.010267
2018-09-20,0.011179
2018-09-21,-0.045225999999999995
2018-09-24,0.003509
2018-09-25,0.017832
2018-09-26,-0.003435
2018-09-27,0.014133
2018-09-28,-0.032631
2018-10-01,-0.0052710000000000005
2018-10-02,-0.004239
2018-10-03,0.029088
2018-10-04,-0.026886999999999998
2018-10-05,0.005667999999999999
2018-10-08,0.002113
2018-10-09,0.028822
2018-10-10,-0.084728
2018-10-11,0.007839
2018-10-12,0.036667
2018-10-15,0.022151
2018-10-16,0.044041
2018-10-17,-0.010712999999999999
2018-10-18,-0.008799
2018-10-19,-0.015705
2018-10-22,0.01214
2018-10-23,-0.014051000000000001
2018-10-24,-0.042753
2018-10-25,0.15468400000000002
2018-10-26,0.01761
2018-10-29,0.0009270000000000001
2018-10-30,0.045384
2018-10-31,0.026285
2018-11-01,-0.003741
2018-11-02,-0.009243
2018-11-05,-0.008163
2018-11-06,0.011758
2018-11-07,0.01656
2018-11-08,-0.023149000000000003
2018-11-09,-0.002926
2018-11-12,-0.060739
2018-11-13,0.014995000000000001
2018-11-14,0.012927
2018-11-15,0.007292999999999999
2018-11-16,0.015686
2018-11-19,-0.050193
2018-11-20,-0.028768
2018-11-21,0.017707999999999998
2018-11-23,-0.015501000000000001
2018-11-26,0.054627
2018-11-27,-0.006399
2018-11-28,0.00368
2018-11-29,-0.04369100000000001
2018-11-30,0.004792
2018-12-03,0.07027
2018-12-04,-0.03268
2018-12-06,0.012284999999999999
2018-12-07,-0.003944
2018-12-10,0.018276
2018-12-11,0.030512
2018-12-12,0.05225
2018-12-13,-0.009931
2018-12-14,-0.000557
2018-12-17,-0.068023
2018-12-18,0.009273
2018-12-19,-0.024007
2018-12-20,-0.11053800000000001
2018-12-21,-0.0676
2018-12-24,-0.03149
2018-12-26,0.08355399999999999
2018-12-27,0.000698
2018-12-28,-0.008717
2018-12-31,0.010904
2019-01-02,0.0024360000000000002
2019-01-03,-0.028462
2019-01-04,0.070025
2019-01-07,0.046411
2019-01-08,0.014678
2019-01-09,0.014151
2019-01-10,0.026046999999999997
2019-01-11,-0.006649
2019-01-14,-0.015210999999999999
2019-01-15,0.02008
2019-01-16,-0.016656999999999998
2019-01-17,0.011702999999999998
2019-01-18,0.012785
2019-01-22,-0.030657999999999998
2019-01-23,-0.039689999999999996
2019-01-24,0.020665
2019-01-25,0.040810000000000006
2019-01-28,0.006991000000000001
2019-01-29,-0.044974
2019-01-30,0.019595
2019-01-31,0.040298
2019-02-01,-0.011025
2019-02-04,0.022597
2019-02-05,0.012669
2019-02-06,-0.00611
2019-02-07,-0.098361
2019-02-08,-0.025649
2019-02-11,0.007331
2019-02-12,0.005293
2019-02-13,0.024021
2019-02-14,-0.005141
2019-02-15,0.008721
2019-02-19,0.013449
2019-02-20,-0.008847
2019-02-21,-0.019445
2019-02-22,0.030884
2019-02-25,0.00883
2019-02-26,-0.030635
2019-02-27,-0.019349
2019-02-28,0.012166999999999999
2019-03-01,-0.005198
2019-03-04,-0.003919000000000001
2019-03-05,0.017377
2019-03-06,-0.007411999999999999
2019-03-07,-0.022078
2019-03-08,-0.002656
2019-03-11,0.02763
2019-03-12,0.009394
2019-03-13,0.004493
2019-03-14,-0.008626
2019-03-15,0.006123
2019-03-18,-0.004484
2019-03-19,0.0061129999999999995
2019-03-20,0.041573
2019-03-21,0.0012280000000000001
2019-03-22,0.012573
2019-03-25,-0.013022
2019-03-26,0.014421999999999999
2019-03-27,-0.023593000000000003
2019-03-28,0.018278000000000003
2019-03-29,0.000304
2019-04-01,0.017032000000000002
2019-04-02,0.00927
2019-04-03,0.018667
2019-04-04,0.001163
2019-04-05,0.008716
2019-04-08,0.004032
2019-04-09,0.008032000000000001
2019-04-10,-0.011097999999999998
2019-04-11,-0.0048920000000000005
2019-04-12,-0.006072999999999999
2019-04-15,0.009892
2019-04-16,-0.007203
2019-04-17,0.00058
2019-04-18,-0.00232
2019-04-22,-0.000291
2019-04-23,0.156441
2019-04-24,-0.012069000000000002
2019-04-25,-0.020616
2019-04-26,0.0049380000000000005
2019-04-29,0.028704
2019-04-30,0.0032679999999999996
2019-05-01,-0.015535
2019-05-02,0.016798
2019-05-03,0.021277
2019-05-06,-0.013971
2019-05-07,-0.04002
2019-05-08,-0.001036
2019-05-09,0.005443
2019-05-10,-0.008765
2019-05-13,-0.048375
2019-05-14,0.009292
2019-05-15,0.026265999999999998
2019-05-16,0.010554
2019-05-17,-0.020888
2019-05-20,-0.009333000000000001
2019-05-21,0.008614
2019-05-22,0.029624
2019-05-23,-0.036029
2019-05-24,0.005916
2019-05-28,-0.003208
2019-05-29,-0.011798999999999999
2019-05-30,0.00787
2019-05-31,-0.018848
2019-06-03,-0.055159
2019-06-04,0.048504
2019-06-05,0.006371
2019-06-06,0.007157
2019-06-07,0.036622
2019-06-10,-0.007645999999999999
2019-06-11,-0.011424
2019-06-12,0.007525
2019-06-13,-0.030674999999999997
2019-06-14,-0.005228
2019-06-17,0.008022
2019-06-18,0.005763000000000001
2019-06-19,-0.009823
2019-06-20,-0.023422000000000002
2019-06-21,-0.011851
2019-06-24,0.015991
2019-06-25,-0.024171
2019-06-26,0.014400999999999999
2019-06-27,-0.013345000000000001
2019-06-28,0.004317
2019-07-01,0.033811
2019-07-02,0.0038799999999999998
2019-07-03,-0.005522
2019-07-05,0.006384999999999999
2019-07-08,0.005516999999999999
2019-07-09,0.032922
2019-07-10,-0.0047810000000000005
2019-07-11,-0.006939
2019-07-12,0.016931
2019-07-15,0.022199
2019-07-16,-0.017839
2019-07-17,-0.007633999999999999
2019-07-18,-0.001061
2019-07-19,-0.023633
2019-07-22,0.022029
2019-07-23,0.008515
2019-07-24,0.0219
2019-07-25,-0.01575
2019-07-26,0.089192
2019-07-29,-0.000482
2019-07-30,-0.012048000000000001
2019-07-31,0.031951
2019-08-01,-0.005436
2019-08-02,0.018298000000000002
2019-08-05,-0.057876000000000004
2019-08-06,0.023532
2019-08-07,0.009923
2019-08-08,0.008147999999999999
2019-08-09,-0.012836
2019-08-12,-0.025283000000000003
2019-08-13,0.032856
2019-08-14,-0.027745000000000002
2019-08-15,-0.013776
2019-08-16,0.012222
2019-08-19,0.0276
2019-08-20,0.014149
2019-08-21,0.01206
2019-08-22,-0.014486
2019-08-23,-0.027975
2019-08-26,0.010731999999999998
2019-08-27,0.016892
2019-08-28,-0.010915999999999999
2019-08-29,0.019434
2019-08-30,0.003766
2019-09-03,-0.016177999999999998
2019-09-04,0.033365
2019-09-05,0.044742
2019-09-06,0.0026490000000000003
2019-09-09,-0.025539
2019-09-10,-0.02282
2019-09-11,0.0
2019-09-12,-0.001156
2019-09-13,-0.013193999999999999
2019-09-16,0.003049
2019-09-17,0.011225
2019-09-18,0.0
2019-09-19,-0.007169
2019-09-20,0.006987999999999999
2019-09-23,0.0034700000000000004
2019-09-24,-0.045182
2019-09-25,0.026074
2019-09-26,-0.0014119999999999998
2019-09-27,-0.025682999999999997
2019-09-30,-0.003628
2019-10-01,-0.023058000000000002
2019-10-02,-0.013665
2019-10-03,0.007557
2019-10-04,0.009000000000000001
2019-10-07,0.010902
2019-10-08,-0.026961
2019-10-09,-0.005038
2019-10-10,0.001013
2019-10-11,0.020738
2019-10-14,-0.014371
2019-10-15,0.012568999999999999
2019-10-16,-0.009186
2019-10-17,-0.007517
2019-10-18,-0.015653
2019-10-21,0.028212
2019-10-22,-0.031928
2019-10-23,0.0005149999999999999
2019-10-24,-0.20808700000000002
2019-10-25,-0.014634000000000001
2019-10-28,-0.007921000000000001
2019-10-29,-0.006986
2019-10-30,0.000335
2019-10-31,0.003684
2019-11-01,-0.011678
2019-11-04,0.014517
2019-11-05,-0.007987
2019-11-06,-0.009056999999999999
2019-11-07,-0.016588000000000002
2019-11-08,0.005508
2019-11-11,0.004451
2019-11-12,-0.009883999999999999
2019-11-13,0.001033
2019-11-14,-0.006534
2019-11-15,0.012461
2019-11-18,0.008205
2019-11-19,-0.0016950000000000001
2019-11-20,-0.009171
2019-11-21,0.021255000000000003
2019-11-22,0.008056
2019-11-25,0.016982999999999998
2019-11-26,0.013752
2019-11-27,0.006783
2019-11-29,-0.008341
2019-12-02,-0.015851999999999998
2019-12-03,-0.014793
2019-12-04,0.001001
2019-12-05,0.001333
2019-12-06,0.004993
2019-12-09,0.0006619999999999999
2019-12-10,-0.012248000000000002
2019-12-11,0.023794
2019-12-12,-0.008183000000000001
2019-12-13,0.00297
2019-12-16,0.019085
2019-12-17,-0.008718
2019-12-18,0.031922
2019-12-19,0.011048
2019-12-20,0.0031219999999999998
2019-12-23,0.009337
2019-12-24,0.0021579999999999998
2019-12-26,0.004
2019-12-27,-0.002452
2019-12-30,-0.015975
2019-12-31,0.000624
2020-01-02,0.0078000000000000005
2020-01-03,-0.024148999999999997
2020-01-06,0.0038069999999999996
2020-01-07,0.028445
2020-01-08,0.015673
2020-01-09,0.005143999999999999
2020-01-10,-0.013245
2020-01-13,-0.002746
2020-01-14,0.003977
2020-01-15,0.012492000000000001
2020-01-16,0.02889
2020-01-17,0.000877
2020-01-21,-0.0037990000000000003
2020-01-22,-0.002053
2020-01-23,-0.0038209999999999997
2020-01-24,-0.020655
2020-01-27,-0.012353000000000001
2020-01-28,0.019524
2020-01-29,0.006284
2020-01-30,-0.012191
2020-01-31,-0.022275999999999997
2020-02-03,0.018165
2020-02-04,0.026913
2020-02-05,-0.016784
2020-02-06,0.150344
2020-02-07,-0.035928
2020-02-10,-0.028895
2020-02-11,-0.008621
2020-02-12,0.031978
2020-02-13,0.010057
2020-02-14,-0.006728
2020-02-18,0.031157
2020-02-19,0.018654999999999998
2020-02-20,0.007221999999999999
2020-02-21,-0.01895
2020-02-24,-0.063169
2020-02-25,-0.018947000000000002
2020-02-26,-0.016473
2020-02-27,-0.04678
2020-02-28,0.005756
2020-03-02,0.078916
2020-03-03,-0.024846
2020-03-04,0.030633
2020-03-05,-0.028611
2020-03-06,-0.04318
2020-03-09,-0.029886
2020-03-10,0.056993
2020-03-11,-0.08773
2020-03-12,-0.14440899999999998
2020-03-13,0.093727
2020-03-16,-0.17924199999999998
2020-03-17,0.018303
2020-03-18,-0.101307
2020-03-19,0.09681800000000002
2020-03-20,-0.00746
2020-03-23,0.030898
2020-03-24,0.046983
2020-03-25,0.004642
2020-03-26,0.016943
2020-03-27,-0.042408
2020-03-30,0.011862
2020-03-31,-0.04025
2020-04-01,-0.050489
2020-04-02,-0.012864
2020-04-03,0.003041
2020-04-06,0.079688
2020-04-07,0.027275999999999998
2020-04-08,0.087856
2020-04-09,-0.0032299999999999994
2020-04-13,-0.020166
2020-04-14,0.026827999999999998
2020-04-15,-0.015390000000000001
2020-04-16,-0.034895999999999996
2020-04-17,0.00565
2020-04-20,0.01161
2020-04-21,-0.046649
2020-04-22,0.104466
2020-04-23,-0.020394000000000002
2020-04-24,0.031587000000000004
2020-04-27,0.043841
2020-04-28,-0.040332999999999994
2020-04-29,0.079889
2020-04-30,-0.077517
2020-05-01,-0.029289
2020-05-04,0.014009
2020-05-05,-0.005667999999999999
2020-05-06,-0.013894
2020-05-07,0.039379
2020-05-08,0.04032
2020-05-11,-0.008019
2020-05-12,-0.018188
2020-05-13,-0.034991
2020-05-14,0.015286
2020-05-15,0.015406
2020-05-18,0.022069000000000002
2020-05-19,0.008097
2020-05-20,0.078648
2020-05-21,0.003413
2020-05-22,0.008658
2020-05-26,0.042612
2020-05-27,-0.027639
2020-05-28,-0.044451
2020-05-29,-0.019937
2020-06-01,0.029706
2020-06-02,0.011602
2020-06-03,0.081215
2020-06-04,-0.033257
2020-06-05,0.034104
2020-06-08,0.050760000000000007
2020-06-09,-0.019651000000000002
2020-06-10,-0.021714999999999998
2020-06-11,-0.060046
2020-06-12,0.011202
2020-06-15,0.021257
2020-06-16,0.015245
2020-06-17,-0.008374
2020-06-18,-0.009027
2020-06-19,-0.018219
2020-06-22,0.001796
2020-06-23,-0.016731
2020-06-24,-0.035855
2020-06-25,-0.011346
2020-06-26,-0.073956
